timestamp,open,high,low,close,volume
2022-04-24,450.0,492.8,450.0,492.8,30986
2022-04-25,502.6,519.0,485.1,495.0,49070
2022-04-26,500.0,510.0,485.5,489.0,15252
2022-04-27,497.0,497.0,483.0,491.5,11706
2022-04-28,498.0,500.0,488.0,488.2,15307
2022-05-02,492.0,492.0,465.0,468.0,19018
2022-05-04,468.0,470.0,450.0,455.0,11729
2022-05-05,455.0,462.0,444.0,446.7,15554
2022-05-08,446.0,464.1,437.5,460.0,12392
2022-05-09,466.0,485.0,457.0,473.0,17049
2022-05-10,473.0,496.0,470.1,495.0,12942
2022-05-11,495.0,510.0,495.0,507.0,18949
2022-05-12,517.0,522.0,494.9,507.0,24865
2022-05-17,500.0,500.0,477.0,479.0,16781
2022-05-18,479.0,494.0,461.0,466.1,17180
2022-05-19,475.0,484.0,465.0,465.5,9701
2022-05-20,470.0,473.9,460.6,460.6,8819
2022-05-23,468.0,468.0,450.1,459.0,7444
2022-05-24,459.0,489.3,452.0,470.0,7857
2022-05-25,478.0,479.0,468.0,469.0,7569
2022-05-26,472.0,477.5,469.0,469.9,5245
2022-05-27,475.0,475.0,459.0,462.0,11101
2022-05-30,466.0,466.0,452.3,452.3,8441
2022-05-31,454.0,456.1,445.0,449.9,12159
2022-06-01,455.0,455.0,444.0,446.0,7903
2022-06-02,440.0,455.0,440.0,446.0,8764
2022-06-03,454.9,454.9,439.0,439.0,11026
2022-06-06,445.0,450.0,440.0,443.0,14259
2022-06-07,440.0,445.0,430.1,434.0,10187
2022-06-08,434.0,455.0,434.0,448.0,11997
2022-06-09,456.0,467.0,447.0,448.0,15808
2022-06-10,448.0,455.0,436.1,442.0,6577
2022-06-13,449.9,449.9,433.2,440.0,5205
2022-06-14,440.0,440.0,430.0,430.0,9967
2022-06-15,430.0,430.0,411.0,417.0,16852
2022-06-16,417.0,430.0,410.0,420.0,6395
2022-06-17,428.0,430.0,416.5,423.0,2792
2022-06-19,415.5,419.0,404.0,404.0,14558
2022-06-20,404.0,404.0,384.2,390.0,19802
2022-06-21,384.0,405.9,384.0,400.5,15779
2022-06-22,396.0,399.9,390.0,396.9,6581
2022-06-23,404.0,404.8,377.0,378.0,14984
2022-06-24,378.5,389.0,362.0,381.0,12245
2022-06-26,388.0,412.0,388.0,411.0,27384
2022-06-27,419.0,426.0,403.0,404.0,22089
2022-06-28,396.0,403.0,388.1,396.0,7247
2022-06-29,398.0,409.0,398.0,409.0,13392
2022-06-30,416.0,432.9,410.0,432.0,24090
2022-07-01,440.6,448.0,427.0,441.0,18082
2022-07-03,449.8,460.0,443.0,455.0,30116
2022-07-04,464.1,487.5,445.0,450.0,48368
2022-07-05,450.0,464.0,428.4,434.9,30602
2022-07-06,440.0,448.0,419.0,445.0,26118
2022-07-07,453.9,462.0,430.1,438.0,19767
2022-07-08,435.0,443.0,430.5,430.5,4397
2022-07-11,422.0,430.0,403.0,406.0,26051
2022-07-12,414.0,416.0,400.0,414.5,10283
2022-07-13,422.6,441.6,411.2,439.0,18371
2022-07-14,447.7,455.0,439.0,444.0,21537
2022-07-15,452.0,452.0,435.2,447.0,7007
2022-07-17,440.0,459.0,439.0,444.0,9156
2022-07-18,449.0,450.0,437.0,448.0,12359
2022-07-19,456.0,462.0,445.0,454.0,15890
2022-07-20,455.0,470.0,450.0,463.0,20429
2022-07-21,464.0,465.0,454.0,457.0,12203
2022-07-22,449.0,456.0,440.2,445.0,11075
2022-07-24,453.9,475.0,445.1,471.0,34650
2022-07-25,479.0,505.0,479.0,500.0,59091
2022-07-26,500.0,508.0,483.1,485.0,50094
2022-07-27,475.3,502.0,470.0,500.0,41051
2022-07-28,510.0,527.0,499.0,506.0,78964
2022-07-29,508.0,528.0,500.0,519.7,30707
2022-07-31,525.0,527.0,510.1,516.0,47787
2022-08-01,510.0,519.8,506.0,510.0,27262
2022-08-02,506.0,514.0,500.0,510.0,27807
2022-08-03,513.0,525.0,511.0,511.0,39933
2022-08-04,501.1,515.1,493.0,493.0,40615
2022-08-05,484.0,492.0,466.6,467.0,30728
2022-08-07,457.7,481.0,457.7,480.0,47331
2022-08-08,480.0,487.5,470.0,473.0,23308
2022-08-09,470.0,476.0,455.0,459.1,28189
2022-08-10,452.0,459.0,443.0,445.0,27749
2022-08-11,453.9,453.9,433.0,433.0,17183
2022-08-14,435.0,443.0,425.0,425.0,19015
2022-08-15,418.0,450.0,418.0,447.8,26661
2022-08-16,455.9,457.1,430.0,437.0,35091
2022-08-17,444.0,444.0,430.1,434.0,12352
2022-08-18,442.0,450.0,433.0,450.0,20445
2022-08-21,459.0,459.0,443.2,445.0,14468
2022-08-22,445.0,445.0,435.3,441.2,13908
2022-08-23,447.8,447.8,436.3,442.0,8960
2022-08-24,450.6,450.6,440.1,440.5,5772
2022-08-25,449.0,449.0,431.7,431.7,8391
2022-08-26,429.0,430.0,425.7,427.0,6060
2022-08-28,422.3,430.0,407.0,411.0,24514
2022-08-29,411.0,415.0,403.3,414.0,11459
2022-08-30,419.9,419.9,409.0,409.0,7648
2022-08-31,408.0,416.9,401.0,402.0,11385
2022-09-01,402.0,411.0,400.0,410.0,14171
2022-09-02,411.0,415.0,401.8,407.5,6241
2022-09-04,415.5,415.6,406.0,408.9,10426
2022-09-05,405.0,413.0,402.2,407.0,6746
2022-09-06,401.1,407.8,399.8,400.0,8150
2022-09-07,399.0,400.0,393.1,394.0,6975
2022-09-08,394.0,398.9,387.0,398.0,9723
2022-09-11,398.0,400.0,394.0,395.0,11241
2022-09-12,395.0,395.0,382.0,383.1,18030
2022-09-13,390.0,400.0,385.0,395.0,12253
2022-09-14,400.0,422.4,400.0,419.9,21266
2022-09-15,420.0,423.0,398.5,400.0,21919
2022-09-16,392.0,397.0,383.2,393.0,12743
2022-09-18,388.0,394.0,384.0,384.0,12102
2022-09-20,384.0,384.0,370.1,372.0,12138
2022-09-21,377.0,388.0,372.0,376.0,9659
2022-09-22,383.5,383.5,374.0,374.0,7480
2022-09-25,372.0,378.4,369.1,372.0,6437
2022-09-27,375.0,387.0,372.2,372.4,8706
2022-09-28,379.8,386.9,375.0,375.0,6002
2022-09-29,382.0,386.0,378.5,382.0,7082
2022-10-09,389.6,396.0,387.0,396.0,5460
2022-10-10,400.0,404.9,385.0,391.0,10019
2022-10-11,385.5,390.0,384.0,385.0,3595
2022-10-12,385.0,393.9,380.0,387.0,5292
2022-10-13,394.7,402.0,385.0,385.0,7016
2022-10-16,385.0,390.0,380.3,385.0,9040
2022-10-17,388.9,388.9,380.0,384.9,3085
2022-10-19,390.9,390.9,376.0,377.0,6315
2022-10-20,377.0,379.0,372.0,378.5,4258
2022-10-23,382.0,382.0,377.0,377.0,8769
2022-10-31,384.0,395.5,384.0,395.5,10308
2022-11-01,403.0,420.0,395.2,417.0,21002
2022-11-02,425.0,429.3,408.7,420.0,24545
2022-11-03,427.1,443.0,415.0,423.1,21350
2022-11-06,424.0,443.0,424.0,438.3,15999
2022-11-07,445.0,461.4,440.0,440.8,44202
2022-11-08,449.0,453.0,442.2,446.0,16102
2022-11-09,440.6,446.0,423.0,423.0,33186
2022-11-10,431.0,437.0,411.7,418.0,18736
2022-11-13,419.9,426.0,410.0,410.0,11033
2022-11-14,418.0,427.0,412.0,427.0,10752
2022-11-15,435.5,435.5,416.0,420.0,11918
2022-11-16,428.4,430.0,420.0,420.0,9466
2022-11-17,421.0,437.5,421.0,426.0,18425
2022-11-22,426.7,436.0,422.0,422.0,9648
2022-11-23,420.1,425.0,414.0,421.0,9106
2022-11-24,417.0,430.0,416.0,430.0,10711
2022-11-27,431.0,445.0,431.0,445.0,23057
2022-11-28,446.5,450.0,431.0,435.1,19749
2022-11-29,430.0,445.0,430.0,443.9,8156
2022-11-30,437.0,445.0,431.0,440.0,5793
2022-12-01,440.1,444.9,436.0,444.9,6995
2022-12-04,443.0,448.0,438.0,438.0,10776
2022-12-05,438.0,439.9,425.0,427.0,13887
2022-12-06,433.0,435.0,420.6,426.0,10182
2022-12-07,429.0,429.0,417.0,419.0,13813
2022-12-11,421.0,424.0,411.0,411.1,12357
2022-12-12,411.1,420.0,411.0,418.5,9287
2022-12-13,422.0,422.0,415.0,416.1,7201
2022-12-14,416.1,423.0,415.0,420.0,5067
2022-12-15,412.0,424.5,407.0,407.0,19683
2022-12-18,398.9,398.9,375.0,378.0,51202
2022-12-19,372.0,380.0,370.6,379.0,17311
2022-12-20,375.0,382.0,372.2,375.0,21005
2022-12-21,380.0,380.0,368.0,370.0,6683
2022-12-22,368.0,375.0,367.1,370.0,12867
2022-12-26,377.4,395.0,375.0,393.0,23841
2022-12-27,400.0,427.0,400.0,415.0,40448
2022-12-28,416.0,436.0,400.1,412.0,27379
2022-12-29,415.0,435.5,410.0,432.0,31094
2023-01-01,440.6,449.9,430.3,434.0,40778
2023-01-02,434.0,441.0,425.4,437.0,19506
2023-01-03,432.0,440.0,431.2,434.9,25883
2023-01-04,443.0,450.0,434.0,449.5,28403
2023-01-05,458.0,483.0,450.0,478.0,76768
2023-01-08,480.0,498.0,460.8,482.0,60109
2023-01-09,490.0,499.0,482.0,489.0,49575
2023-01-10,497.0,507.9,460.0,460.0,69170
2023-01-12,469.2,485.0,448.6,453.0,72045
2023-01-17,459.2,474.0,450.9,467.0,32329
2023-01-18,476.0,482.0,457.0,464.0,34071
2023-01-19,460.0,469.0,456.0,462.0,22539
2023-01-23,471.0,482.0,465.0,469.0,55466
2023-01-24,470.0,494.0,458.0,479.0,45818
2023-01-25,488.5,508.0,476.0,488.0,77243
2023-01-26,491.0,500.8,489.1,491.5,31209
2023-01-29,491.0,506.0,487.0,488.0,34460
2023-01-30,487.0,487.0,470.0,470.0,38126
2023-01-31,462.0,470.0,456.2,459.5,44032
2023-02-01,462.0,466.0,458.5,460.4,20938
2023-02-02,465.0,466.0,451.3,451.3,24621
2023-02-05,460.0,461.0,450.0,454.0,18518
2023-02-06,450.1,467.0,450.0,461.0,15202
2023-02-07,469.9,494.0,469.0,492.0,44968
2023-02-08,499.0,500.0,482.0,484.9,32688
2023-02-09,482.0,494.0,476.0,490.0,30351
2023-02-12,490.0,490.0,461.0,461.0,43879
2023-02-14,460.1,472.0,458.1,464.2,20111
2023-02-16,467.0,467.0,453.0,453.0,27791
2023-02-20,452.0,456.0,448.0,453.0,25434
2023-02-22,457.0,467.0,455.0,467.0,14616
2023-02-23,457.7,462.9,450.2,462.9,27761
2023-02-26,453.7,465.0,434.0,465.0,36636
2023-02-27,470.0,472.9,442.0,451.0,27159
2023-02-28,453.0,460.0,450.0,454.0,10734
2023-03-01,451.0,455.0,446.7,453.6,12236
2023-03-02,445.0,452.0,440.0,443.0,19573
2023-03-05,436.1,437.5,429.0,430.0,9992
2023-03-07,437.0,443.0,432.0,433.0,8616
2023-03-09,441.0,450.0,440.0,446.2,20236
2023-03-12,455.0,458.0,443.0,443.1,16611
2023-03-13,443.1,449.0,436.1,440.0,8788
2023-03-14,433.1,452.0,433.1,452.0,11474
2023-03-15,447.0,449.0,440.6,444.9,6325
2023-03-16,440.0,446.0,440.0,442.0,5094
2023-03-19,443.0,448.0,438.2,444.8,7446
2023-03-20,448.0,454.0,445.1,452.8,12092
2023-03-22,455.0,455.0,443.0,444.0,6267
2023-03-23,437.2,444.9,437.0,439.5,7456
2023-03-26,435.1,443.0,431.0,431.5,12450
2023-03-27,439.5,452.0,428.1,443.0,15493
2023-03-28,445.0,453.0,444.0,444.0,10601
2023-03-29,446.0,446.0,438.0,443.5,3672
2023-03-30,450.0,450.0,438.0,438.0,7959
2023-04-02,438.0,445.0,435.0,435.0,5628
2023-04-03,437.8,437.8,426.0,426.8,8312
2023-04-04,422.0,429.8,419.0,424.4,11018
2023-04-05,424.5,426.0,421.0,423.0,8351
2023-04-06,423.2,429.0,420.0,421.0,6479
2023-04-09,415.2,422.0,413.2,413.2,6499
2023-04-10,420.0,421.0,410.0,418.5,7884
2023-04-11,415.0,428.0,415.0,426.9,4562
