timestamp,open,high,low,close,volume
2022-04-24,1337.5,1402.5,1320.67,1390.0,586
2022-04-25,1416.67,1445.0,1308.33,1347.5,821
2022-04-26,1347.5,1354.17,1333.33,1333.33,89
2022-04-27,1333.33,1334.17,1333.33,1333.33,85
2022-04-28,1306.75,1333.33,1306.75,1333.33,335
2022-05-02,1360.0,1386.67,1287.5,1331.67,374
2022-05-04,1305.08,1305.08,1281.67,1281.67,36
2022-05-05,1266.67,1280.0,1254.25,1275.0,236
2022-05-08,1300.5,1300.5,1255.83,1280.83,186
2022-05-09,1280.83,1330.0,1266.67,1312.5,204
2022-05-10,1312.5,1337.5,1310.5,1310.5,108
2022-05-11,1333.33,1359.17,1316.67,1336.67,214
2022-05-12,1363.33,1363.33,1327.5,1327.5,302
2022-05-17,1327.5,1354.0,1301.67,1302.5,238
2022-05-18,1283.33,1307.5,1283.33,1291.67,69
2022-05-19,1291.67,1316.67,1250.42,1316.67,415
2022-05-20,1290.83,1332.5,1265.08,1332.5,458
2022-05-23,1332.5,1332.5,1266.67,1290.0,155
2022-05-24,1290.0,1290.0,1266.67,1266.67,102
2022-05-25,1266.67,1292.0,1266.67,1291.67,122
2022-05-26,1291.67,1291.67,1269.17,1269.25,1927
2022-05-27,1294.58,1294.58,1269.17,1291.58,70
2022-05-30,1300.0,1300.0,1274.0,1274.0,47
2022-05-31,1274.17,1274.17,1266.67,1266.67,215
2022-06-01,1245.92,1275.0,1245.92,1275.0,40
2022-06-02,1275.0,1275.0,1250.0,1250.0,223
2022-06-03,1250.0,1250.0,1233.33,1245.83,153
2022-06-06,1250.0,1250.0,1233.33,1249.17,78
2022-06-07,1258.33,1258.33,1225.0,1225.0,222
2022-06-08,1229.17,1325.83,1229.17,1325.83,444
2022-06-09,1337.5,1337.5,1313.33,1313.33,556
2022-06-10,1313.33,1313.33,1287.5,1287.5,20
2022-06-13,1287.5,1287.5,1263.42,1263.42,82
2022-06-14,1239.17,1262.5,1238.33,1262.5,279
2022-06-15,1237.58,1245.0,1217.5,1241.67,289
2022-06-16,1225.83,1233.42,1225.83,1230.08,71
2022-06-17,1254.67,1254.67,1254.67,1254.67,10
2022-06-19,1229.58,1254.17,1214.17,1254.17,165
2022-06-20,1250.0,1250.0,1205.0,1249.17,713
2022-06-21,1229.17,1245.83,1204.58,1245.83,313
2022-06-22,1221.67,1221.67,1215.0,1218.42,166
2022-06-23,1194.08,1216.67,1109.17,1216.67,206
2022-06-24,1192.5,1192.5,1175.0,1187.5,170
2022-06-26,1198.33,1306.25,1188.75,1306.25,496
2022-06-27,1320.0,1320.0,1320.0,1320.0,10
2022-06-28,1320.0,1320.0,1320.0,1320.0,1
2022-06-29,1346.25,1346.25,1268.42,1300.0,256
2022-06-30,1326.0,1406.67,1283.33,1345.75,333
2022-07-01,1368.33,1368.33,1362.5,1362.5,20
2022-07-03,1388.33,1388.33,1358.33,1358.33,40
2022-07-04,1384.17,1384.17,1316.67,1316.67,371
2022-07-05,1343.0,1423.33,1270.83,1423.33,547
2022-07-06,1423.33,1423.33,1305.08,1342.5,481
2022-07-07,1315.83,1364.08,1310.83,1336.67,114
2022-07-08,1310.0,1312.5,1285.17,1312.5,195
2022-07-11,1312.5,1312.5,1246.0,1250.0,144
2022-07-12,1266.67,1275.0,1249.5,1250.83,98
2022-07-13,1275.83,1354.17,1254.17,1354.17,331
2022-07-14,1327.5,1327.5,1327.5,1327.5,10
2022-07-15,1304.17,1304.17,1301.0,1301.0,66
