timestamp,open,high,low,close,volume
2023-02-28,989.4,989.4,989.4,989.4,20
2023-03-01,989.4,989.4,989.4,989.4,10
2023-03-02,989.4,1029.2,989.4,1029.2,45
2023-03-05,1029.2,1070.6,1029.2,1070.6,145
2023-03-07,1070.6,1092.0,1070.6,1092.0,35
2023-03-09,1092.0,1113.8,1092.0,1113.8,20
2023-03-12,1136.0,1158.7,1136.0,1158.7,35
2023-03-13,1158.7,1205.4,1158.7,1205.4,60
2023-03-14,1229.5,1325.9,1229.5,1325.9,155
2023-03-15,1352.4,1458.4,1352.4,1458.4,150
2023-03-16,1458.4,1604.2,1458.4,1604.2,347
2023-03-19,1604.2,1764.6,1604.2,1764.6,900
2023-03-20,1799.8,1941.0,1799.8,1941.0,621
2023-03-22,1941.0,2135.1,1940.4,1945.0,2879
2023-03-23,1910.0,1911.0,1783.0,1800.0,1677
2023-03-26,1764.0,1764.0,1620.0,1620.0,1050
2023-03-27,1587.6,1587.6,1465.2,1587.6,512
2023-03-28,1580.0,1720.9,1570.0,1700.0,315
2023-03-29,1700.0,1700.0,1600.4,1664.0,406
2023-03-30,1670.0,1688.0,1619.0,1620.0,350
2023-04-02,1620.0,1619.7,1588.0,1588.0,40
2023-04-03,1557.1,1590.0,1557.0,1590.0,100
2023-04-04,1620.0,1620.0,1563.0,1563.0,124
2023-04-05,1550.0,1605.0,1550.0,1605.0,570
2023-04-06,1605.0,1605.0,1600.0,1600.0,36
2023-04-09,1600.0,1600.0,1568.0,1568.0,30
2023-04-10,1550.0,1550.0,1515.1,1520.0,430
2023-04-11,1520.0,1642.0,1520.0,1633.0,345
2023-04-12,1664.0,1715.0,1616.0,1680.7,785
2023-04-13,1700.0,1710.0,1632.0,1710.0,91
2023-04-16,1710.0,1710.0,1641.5,1641.5,165
2023-04-17,1641.5,1641.5,1581.1,1641.0,128
2023-04-18,1608.2,1660.0,1587.0,1587.0,356
2023-04-19,1599.0,1625.0,1599.0,1625.0,75
2023-04-20,1625.0,1625.0,1592.5,1592.5,25
2023-04-23,1561.0,1623.8,1561.0,1620.0,70
2023-04-24,1630.0,1630.1,1611.0,1611.0,530
2023-04-25,1605.0,1605.0,1605.0,1605.0,20
2023-04-26,1637.0,1637.0,1605.0,1634.0,59
2023-04-27,1630.0,1630.0,1615.0,1615.0,20
2023-04-30,1590.0,1620.0,1586.0,1620.0,70
2023-05-02,1611.1,1615.0,1609.0,1615.0,153
2023-05-03,1615.0,1615.0,1590.0,1590.0,40
2023-05-04,1591.8,1610.0,1591.2,1610.0,187
2023-05-07,1590.0,1642.2,1552.3,1642.2,100
2023-05-08,1609.4,1655.0,1520.0,1655.0,115
2023-05-09,1621.9,1621.9,1511.3,1511.3,552
2023-05-10,1494.0,1541.5,1494.0,1494.0,170
2023-05-11,1465.0,1465.0,1408.0,1464.8,145
2023-05-14,1435.8,1464.0,1430.0,1430.0,55
2023-05-15,1411.0,1420.0,1410.0,1410.0,40
2023-05-16,1410.0,1410.0,1400.0,1400.0,55
2023-05-17,1377.0,1377.0,1321.0,1325.0,341
2023-05-18,1350.0,1350.0,1300.0,1300.0,370
2023-05-21,1326.0,1332.0,1326.0,1332.0,35
2023-05-22,1332.0,1332.0,1300.0,1300.0,119
2023-05-23,1326.0,1340.1,1320.0,1320.0,394
2023-05-24,1346.0,1366.0,1320.0,1339.0,725
2023-05-28,1362.8,1362.8,1335.6,1340.0,60
2023-05-30,1340.0,1340.0,1340.0,1340.0,10
2023-05-31,1313.2,1313.2,1228.1,1228.1,388
2023-06-01,1205.0,1252.0,1205.0,1230.0,105
2023-06-04,1250.0,1275.0,1250.0,1275.0,30
2023-06-05,1250.0,1345.0,1250.0,1251.0,130
2023-06-06,1251.0,1251.0,1230.0,1230.0,20
2023-06-07,1254.6,1353.0,1254.6,1353.0,245
2023-06-08,1379.4,1406.9,1379.0,1398.0,134
2023-06-11,1398.0,1430.0,1364.0,1430.0,115
2023-06-12,1405.1,1405.1,1380.0,1380.0,50
2023-06-13,1380.0,1435.0,1378.9,1378.9,125
2023-06-14,1406.3,1452.4,1405.0,1430.0,287
2023-06-15,1430.0,1435.0,1430.0,1430.0,50
2023-06-18,1458.6,1513.0,1455.3,1509.6,315
2023-06-19,1490.0,1490.0,1358.7,1358.7,1325
2023-06-20,1332.0,1332.0,1222.9,1222.9,1840
2023-06-21,1198.5,1245.0,1105.0,1244.0,17910
2023-06-22,1250.0,1265.0,1196.0,1259.0,5967
2023-06-25,1233.9,1258.6,1186.0,1240.0,7247
2023-06-26,1218.0,1305.0,1216.0,1290.0,7318
2023-06-27,1291.2,1419.0,1291.2,1419.0,4592
2023-06-28,1447.3,1485.0,1348.0,1375.0,9656
2023-07-02,1375.0,1375.0,1310.1,1315.3,4340
2023-07-03,1300.0,1325.0,1280.0,1300.0,2997
2023-07-04,1276.0,1326.0,1276.0,1300.0,2140
2023-07-05,1291.3,1310.0,1291.3,1300.0,2500
2023-07-06,1293.0,1320.0,1293.0,1296.0,3289
2023-07-09,1301.0,1326.0,1275.0,1310.0,2520
2023-07-10,1300.0,1341.0,1300.0,1316.1,3652
2023-07-11,1317.0,1335.0,1292.0,1312.0,2050
2023-07-12,1312.0,1321.0,1293.0,1320.0,1660
2023-07-13,1320.0,1400.7,1302.0,1339.0,2782
2023-07-16,1350.0,1365.0,1313.0,1318.0,1550
2023-07-17,1292.0,1340.0,1292.0,1330.0,1325
2023-07-18,1330.0,1375.0,1323.0,1355.0,2909
2023-07-19,1329.0,1355.0,1327.9,1341.0,1740
2023-07-20,1314.3,1360.0,1314.3,1331.0,1945
2023-07-23,1314.3,1390.0,1314.0,1379.0,3806
2023-07-24,1352.2,1379.0,1341.0,1343.1,1164
2023-07-25,1318.0,1359.0,1318.0,1343.0,2027
2023-07-26,1369.0,1369.0,1317.2,1346.0,2075
2023-07-27,1370.0,1371.9,1313.0,1316.7,1540
2023-07-30,1343.0,1343.0,1280.0,1304.0,1882
2023-07-31,1279.0,1310.0,1279.0,1292.0,955
2023-08-01,1293.0,1300.0,1255.0,1260.0,955
2023-08-02,1246.5,1260.0,1241.3,1250.0,1425
2023-08-03,1225.6,1275.0,1225.6,1234.0,785
2023-08-06,1212.0,1220.0,1194.0,1196.0,1390
2023-08-07,1177.0,1209.0,1176.2,1189.0,1210
2023-08-08,1171.5,1190.0,1167.1,1172.3,930
2023-08-09,1151.0,1217.0,1145.0,1213.0,1353
2023-08-10,1225.0,1249.5,1167.0,1185.0,680
2023-08-13,1162.0,1166.0,1145.0,1156.0,1050
2023-08-14,1136.0,1172.0,1133.5,1159.0,1245
2023-08-15,1152.2,1175.0,1150.0,1164.0,1230
2023-08-16,1155.0,1165.0,1155.0,1165.0,820
2023-08-17,1160.0,1269.9,1160.0,1220.0,1790
2023-08-20,1200.0,1244.4,1181.0,1228.0,1580
2023-08-21,1205.1,1215.0,1185.0,1185.0,550
2023-08-22,1180.0,1203.6,1165.0,1170.0,475
2023-08-23,1150.0,1190.0,1150.0,1175.0,595
2023-08-24,1157.0,1180.0,1105.0,1180.0,3697
2023-08-27,1156.4,1156.4,1097.6,1135.0,1548
2023-08-28,1112.5,1135.0,1094.0,1110.0,860
2023-08-29,1091.1,1110.0,1091.1,1110.0,650
2023-08-30,1088.0,1106.7,1080.0,1105.0,1217
2023-09-03,1084.1,1084.1,1050.1,1069.0,660
2023-09-04,1047.7,1070.0,1042.0,1070.0,870
2023-09-05,1050.0,1052.6,1032.0,1040.0,475
2023-09-07,1021.0,1040.0,1021.0,1023.1,610
2023-09-10,1015.0,1023.0,999.0,1008.0,936
2023-09-11,1007.0,1045.0,996.1,1045.0,780
2023-09-12,1025.1,1030.0,1015.0,1016.0,410
2023-09-13,1016.0,1061.0,1010.0,1055.0,591
2023-09-17,1035.0,1106.7,1035.0,1098.0,1876
2023-09-18,1098.0,1207.0,1096.0,1142.0,1454
2023-09-19,1163.0,1200.0,1116.0,1123.0,565
2023-09-21,1145.4,1168.0,1123.0,1142.0,1344
2023-09-24,1120.0,1177.0,1120.0,1150.0,1000
2023-09-25,1130.0,1169.9,1125.2,1140.0,890
2023-09-26,1121.1,1162.0,1121.1,1160.0,1298
2023-09-27,1137.0,1138.0,1121.0,1135.0,555
2023-10-01,1125.0,1135.0,1117.0,1128.5,1002
2023-10-02,1111.0,1140.0,1111.0,1130.0,835
2023-10-03,1120.3,1128.0,1070.0,1115.0,6293
2023-10-04,1110.0,1127.0,1095.0,1117.0,2970
2023-10-05,1096.5,1106.0,1088.0,1099.0,997
2023-10-08,1078.0,1080.9,1065.0,1075.0,894
2023-10-09,1065.0,1070.0,1061.0,1070.0,628
2023-10-10,1060.0,1075.0,1055.1,1058.0,530
2023-10-11,1055.0,1079.0,1053.1,1073.0,525
2023-10-12,1051.7,1071.0,1021.0,1034.0,1100
2023-10-16,1025.0,1030.0,1016.0,1030.0,700
2023-10-17,1040.0,1050.0,1023.0,1030.0,500
2023-10-18,1030.0,1081.2,1025.0,1081.2,280
2023-10-19,1080.0,1081.2,1061.0,1062.0,235
2023-10-29,1041.0,1070.0,1031.2,1050.0,505
2023-10-30,1032.0,1070.0,1032.0,1045.0,212
2023-10-31,1030.0,1052.0,1030.0,1042.8,519
2023-11-01,1033.0,1060.0,1033.0,1041.0,665
2023-11-02,1032.1,1052.0,1032.1,1035.0,600
2023-11-05,1015.1,1025.0,1005.0,1012.1,360
2023-11-06,1012.1,1035.0,1012.0,1022.0,405
2023-11-07,1023.1,1040.0,1023.1,1030.0,260
2023-11-08,1011.0,1050.0,1011.0,1030.0,523
2023-11-09,1013.1,1030.0,1013.1,1028.0,420
2023-11-20,1020.0,1020.0,996.0,1010.0,750
2023-11-21,990.0,1003.0,941.0,950.1,1316
2023-11-22,935.1,969.1,932.0,962.0,930
2023-11-23,981.0,991.0,960.0,980.0,516
2023-11-26,960.4,999.6,947.0,994.0,1010
2023-11-27,1000.0,1000.0,962.4,980.0,265
2023-11-28,970.0,990.0,960.0,968.0,333
2023-11-29,970.0,975.0,951.0,955.0,623
2023-11-30,950.0,970.0,941.0,945.6,700
2023-12-03,944.0,945.0,930.1,936.5,265
2023-12-04,922.0,973.0,922.0,962.0,370
2023-12-05,944.0,964.9,944.0,950.0,496
2023-12-06,950.0,965.0,934.0,952.2,400
2023-12-07,940.0,977.1,940.0,970.0,244
2023-12-10,989.4,989.4,989.4,989.4,10
2023-12-11,1009.1,1049.0,980.0,998.0,1229
2023-12-12,978.1,1020.0,974.0,1005.0,1520
2023-12-13,984.9,1072.0,984.9,1010.0,1313
2023-12-14,1010.0,1044.9,1000.0,1016.0,670
2023-12-17,996.0,1064.0,996.0,1064.0,2575
2023-12-18,1060.0,1150.0,1032.0,1150.0,3196
2023-12-19,1152.0,1219.0,1110.0,1200.0,1785
2023-12-20,1224.0,1240.0,1138.0,1173.1,3481
2023-12-21,1150.0,1150.0,1105.0,1139.9,1699
2023-12-24,1139.0,1179.9,1116.6,1116.6,3792
2023-12-27,1116.6,1116.6,1065.0,1080.0,2064
2023-12-28,1061.3,1101.0,1050.0,1100.0,4110
2024-01-01,1120.0,1121.0,1069.1,1071.0,1190
2024-01-02,1060.0,1114.0,1060.0,1114.0,1741
2024-01-03,1091.8,1145.0,1080.0,1133.5,1277
2024-01-04,1111.0,1150.0,1080.4,1121.0,3343
2024-01-07,1098.6,1110.1,1075.0,1094.0,2586
2024-01-08,1076.0,1099.5,1076.0,1099.0,1282
2024-01-09,1080.0,1120.9,1070.0,1090.0,1502
2024-01-10,1111.8,1156.0,1080.1,1098.5,6984
2024-01-11,1120.0,1142.0,1066.0,1073.0,1654
2024-01-14,1073.0,1167.0,1073.0,1117.0,1245
2024-01-16,1139.3,1208.0,1114.4,1148.0,3047
2024-01-17,1148.0,1220.0,1148.0,1200.0,8757
2024-01-18,1176.0,1180.0,1146.1,1170.0,2029
2024-01-21,1190.0,1205.0,1150.1,1178.0,3700
2024-01-22,1198.0,1198.0,1088.2,1139.9,1355
2024-01-23,1162.0,1162.0,1095.4,1144.0,410
2024-01-24,1166.8,1234.0,1111.0,1139.9,745
2024-01-25,1162.0,1208.0,1094.0,1116.0,488
2024-01-28,1120.0,1120.0,1084.0,1115.0,2451
2024-01-29,1100.0,1137.0,1100.0,1103.1,1115
2024-01-30,1125.0,1147.6,1103.1,1120.0,4774
2024-01-31,1119.0,1132.0,1097.6,1101.0,1685
